Compound,hrs,yeast,rel_abundance
valine,4.93,pil,126.9171
valine,4.93,sak,126.9171
valine,4.93,bel,127.4643
valine,4.93,cal,127.4643
valine,4.93,eng,127.4643
valine,4.93,pil,127.4643
valine,4.93,sak,127.4643
valine,4.93,bel,126.7432
valine,4.93,cal,126.7432
valine,4.93,eng,126.7432
valine,4.93,pil,126.7432
valine,4.93,sak,126.7432
valine,27,bel,107.3184
valine,27,cal,150.5921
valine,27,eng,251.4653
valine,27,pil,109.4923
valine,27,sak,106.7759
valine,27,bel,104.771
valine,27,cal,0
valine,27,eng,193.4369
valine,27,pil,112.9845
valine,27,sak,100.6549
valine,27,bel,100.7459
valine,27,cal,126.6437
valine,27,eng,176.0066
valine,27,pil,112.7226
valine,27,sak,94.9136
valine,35,bel,93.4315
valine,35,cal,80.6325
valine,35,eng,0
valine,35,pil,96.4219
valine,35,sak,68.0112
valine,35,bel,92.4246
valine,35,cal,72.7931
valine,35,eng,85.7298
valine,35,pil,102.2763
valine,35,sak,73.4904
valine,35,bel,89.539
valine,35,cal,67.6209
valine,35,eng,88.1193
valine,35,pil,103.7392
valine,35,sak,91.4789
valine,46,bel,223.3285
valine,46,cal,247.6326
valine,46,eng,110.7286
valine,46,pil,102.3758
valine,46,sak,88.2355
valine,46,bel,186.485
valine,46,cal,197.4509
valine,46,eng,107.8003
valine,46,pil,101.2715
valine,46,sak,90.1839
valine,46,bel,180.0126
valine,46,cal,162.2449
valine,46,eng,108.9418
valine,46,pil,103.255
valine,46,sak,83.1533
valine,58,bel,62.2686
valine,58,cal,79.0219
valine,58,eng,90.9907
valine,58,pil,131.4163
valine,58,sak,70.4498
valine,58,bel,61.0845
valine,58,cal,74.5125
valine,58,eng,91.6541
valine,58,pil,121.1547
valine,58,sak,67.945
valine,58,bel,57.4484
valine,58,cal,74.1416
valine,58,eng,83.4607
valine,58,pil,113.3882
valine,58,sak,64.5619
valine,70,bel,80.2005
valine,70,cal,0
valine,70,eng,163.5899
valine,70,pil,94.3006
valine,70,sak,410.098
valine,70,bel,81.4581
valine,70,cal,0
valine,70,eng,155.1546
valine,70,pil,90.8747
valine,70,sak,292.6185
valine,70,bel,77.7649
valine,70,cal,0
valine,70,eng,161.7492
valine,70,pil,89.7807
valine,70,sak,194.1664
valine,94,bel,60.9741
valine,94,cal,54.3694
valine,94,eng,98.7328
valine,94,pil,149.0098
valine,94,sak,38.6774
valine,94,bel,65.5352
valine,94,cal,55.1842
valine,94,eng,98.3814
valine,94,pil,160.9956
valine,94,sak,43.2825
valine,94,bel,57.0074
valine,94,cal,51.2165
valine,94,eng,100.7396
valine,94,pil,133.4446
valine,94,sak,43.1832
valine,118,bel,59.9143
valine,118,cal,44.4874
valine,118,eng,92.9444
valine,118,pil,123.5845
valine,118,sak,82.6479
valine,118,bel,70.4012
valine,118,cal,39.9078
valine,118,eng,80.1964
valine,118,pil,114.8733
valine,118,sak,71.8574
valine,118,bel,62.2591
valine,118,cal,41.6866
valine,118,eng,95.3935
valine,118,pil,119.4806
valine,118,sak,69.3702
valine,142,bel,57.9429
valine,142,cal,50.0389
valine,142,eng,69.3698
valine,142,pil,78.8757
valine,142,sak,68.4869
valine,142,bel,55.5519
valine,142,cal,44.1827
valine,142,eng,59.4246
valine,142,pil,82.6098
valine,142,sak,67.7285
valine,142,bel,53.0239
valine,142,cal,48.447
valine,142,eng,57.102
valine,142,pil,76.9137
valine,142,sak,66.4378
valine,166,bel,0
valine,166,cal,52.5325
valine,166,eng,64.7145
valine,166,pil,0
valine,166,sak,130.6959
valine,166,bel,0
valine,166,cal,67.5687
valine,166,eng,65.8177
valine,166,pil,0
valine,166,sak,114.053
valine,166,bel,0
valine,166,cal,72.0544
valine,166,eng,63.9755
valine,166,pil,0
valine,166,sak,126.17
valine,190,bel,71.0129
valine,190,cal,57.6606
valine,190,eng,85.7975
valine,190,pil,143.5616
valine,190,sak,74.26
valine,190,bel,60.3436
valine,190,cal,60.5869
valine,190,eng,95.0427
valine,190,pil,0
valine,190,sak,68.523
valine,190,bel,60.1927
valine,190,cal,60.8385
valine,190,eng,91.3483
valine,190,pil,139.1265
valine,190,sak,65.5628
valine,214,bel,106.2008
valine,214,cal,354.4371
valine,214,eng,173.5621
valine,214,pil,222.8394
valine,214,sak,685.1565
valine,214,bel,93.7591
valine,214,cal,268.9105
valine,214,eng,139.7049
valine,214,pil,198.4759
valine,214,sak,0
valine,214,bel,76.0609
valine,214,cal,0
valine,214,eng,127.5642
valine,214,pil,185.8115
valine,214,sak,206.6751
valine,238,bel,45.0524
valine,238,cal,164.928
valine,238,eng,104.895
valine,238,pil,80.4233
valine,238,sak,23.1337
valine,238,bel,42.2963
valine,238,cal,150.1361
valine,238,eng,96.9404
valine,238,pil,75.2079
valine,238,sak,24.5098
valine,238,bel,42.5001
valine,238,cal,0
valine,238,eng,93.0614
valine,238,pil,66.927
valine,238,sak,25.1553
valine,262,bel,73.3402
valine,262,cal,0
valine,262,eng,88.0886
valine,262,pil,58.5503
valine,262,sak,56.4328
valine,262,bel,72.1861
valine,262,cal,0
valine,262,eng,84.8763
valine,262,pil,58.2959
valine,262,sak,55.7366
valine,262,bel,64.4853
valine,262,cal,0
valine,262,eng,84.9205
valine,262,pil,56.2915
valine,262,sak,51.5279
valine,362,bel,51.418
valine,362,cal,92.969
valine,362,eng,77.9184
valine,362,pil,74.5215
valine,362,sak,52.08
valine,362,bel,49.8392
valine,362,cal,84.3856
valine,362,eng,73.27
valine,362,pil,71.8494
valine,362,sak,49.5825
valine,362,bel,52.0728
valine,362,cal,75.9369
valine,362,eng,73.706
valine,362,pil,70.3737
valine,362,sak,50.4829
valine,407,bel,43.407
valine,407,cal,67.4055
valine,407,eng,304.0548
valine,407,pil,79.9385
valine,407,sak,0
valine,407,bel,43.0521
valine,407,cal,72.1188
valine,407,eng,246.1263
valine,407,pil,79.7034
valine,407,sak,0
valine,407,bel,42.8628
valine,407,cal,62.0563
valine,407,eng,220.222
valine,407,pil,78.1258
valine,407,sak,0
valine,698,bel,76.9199
valine,698,cal,0
valine,698,eng,83.8515
valine,698,pil,0
valine,698,sak,103.8689
valine,698,bel,77.2325
valine,698,cal,0
valine,698,eng,85.0823
valine,698,pil,79.1168
valine,698,sak,98.782
valine,698,bel,75.0076
valine,698,cal,0
valine,698,eng,78.8614
valine,698,pil,63.2737
valine,698,sak,83.1909
proline,0,bel,1094.687
proline,0,cal,1094.687
proline,0,eng,1094.687
proline,0,pil,1094.687
proline,0,sak,1094.687
proline,0,bel,1006.746
proline,0,cal,1006.746
proline,0,eng,1006.746
proline,0,pil,1006.746
proline,0,sak,1006.746
proline,0,bel,886.1703
proline,0,cal,886.1703
proline,0,eng,886.1703
proline,0,pil,886.1703
proline,0,sak,886.1703
proline,0.5,bel,521.8159
proline,0.5,cal,521.8159
proline,0.5,eng,521.8159
proline,0.5,pil,521.8159
proline,0.5,sak,521.8159
proline,0.5,bel,545.4385
proline,0.5,cal,545.4385
proline,0.5,eng,545.4385
proline,0.5,pil,545.4385
proline,0.5,sak,545.4385
proline,0.5,bel,533.8161
proline,0.5,cal,533.8161
proline,0.5,eng,533.8161
proline,0.5,pil,533.8161
proline,0.5,sak,533.8161
proline,0.75,bel,1486.879
proline,0.75,cal,1486.879
proline,0.75,eng,1486.879
proline,0.75,pil,1486.879
proline,0.75,sak,1486.879
proline,0.75,bel,1290.881
proline,0.75,cal,1290.881
proline,0.75,eng,1290.881
proline,0.75,pil,1290.881
proline,0.75,sak,1290.881
proline,0.75,bel,1279.259
proline,0.75,cal,1279.259
proline,0.75,eng,1279.259
proline,0.75,pil,1279.259
proline,0.75,sak,1279.259
proline,1,bel,596.3542
proline,1,cal,596.3542
proline,1,eng,596.3542
proline,1,pil,596.3542
proline,1,sak,596.3542
proline,1,bel,587.829
proline,1,cal,587.829
proline,1,eng,587.829
proline,1,pil,587.829
proline,1,sak,587.829
proline,1,bel,546.2639
proline,1,cal,546.2639
proline,1,eng,546.2639
proline,1,pil,546.2639
proline,1,sak,546.2639
proline,1.25,bel,640.9736
proline,1.25,cal,640.9736
proline,1.25,eng,640.9736
proline,1.25,pil,640.9736
proline,1.25,sak,640.9736
proline,1.25,bel,711.7196
proline,1.25,cal,711.7196
proline,1.25,eng,711.7196
proline,1.25,pil,711.7196
proline,1.25,sak,711.7196
proline,1.25,bel,672.0022
proline,1.25,cal,672.0022
proline,1.25,eng,672.0022
proline,1.25,pil,672.0022
proline,1.25,sak,672.0022
proline,1.87,bel,490.0913
proline,1.87,cal,490.0913
proline,1.87,eng,490.0913
proline,1.87,pil,490.0913
proline,1.87,sak,490.0913
proline,1.87,bel,492.3121
proline,1.87,cal,492.3121
proline,1.87,eng,492.3121
proline,1.87,pil,492.3121
proline,1.87,sak,492.3121
proline,1.87,bel,541.3812
proline,1.87,cal,541.3812
proline,1.87,eng,541.3812
proline,1.87,pil,541.3812
proline,1.87,sak,541.3812
proline,2.58,bel,326.0929
proline,2.58,cal,326.0929
proline,2.58,eng,326.0929
proline,2.58,pil,326.0929
proline,2.58,sak,326.0929
proline,2.58,bel,326.5079
proline,2.58,cal,326.5079
proline,2.58,eng,326.5079
proline,2.58,pil,326.5079
proline,2.58,sak,326.5079
proline,2.58,bel,324.7549
proline,2.58,cal,324.7549
proline,2.58,eng,324.7549
proline,2.58,pil,324.7549
proline,2.58,sak,324.7549
proline,2.67,bel,530.2338
proline,2.67,cal,530.2338
proline,2.67,eng,530.2338
proline,2.67,pil,530.2338
proline,2.67,sak,530.2338
proline,2.67,bel,528.4095
proline,2.67,cal,528.4095
proline,2.67,eng,528.4095
proline,2.67,pil,528.4095
proline,2.67,sak,528.4095
proline,2.67,bel,526.9587
proline,2.67,cal,526.9587
proline,2.67,eng,526.9587
proline,2.67,pil,526.9587
proline,2.67,sak,526.9587
proline,3,bel,0
proline,3,cal,0
proline,3,eng,0
proline,3,pil,0
proline,3,sak,0
proline,3,bel,0
proline,3,cal,0
proline,3,eng,0
proline,3,pil,0
proline,3,sak,0
proline,3,bel,0
proline,3,cal,0
proline,3,eng,0
proline,3,pil,0
proline,3,sak,0
proline,3.42,bel,724.7256
proline,3.42,cal,724.7256
proline,3.42,eng,724.7256
proline,3.42,pil,724.7256
proline,3.42,sak,724.7256
proline,3.42,bel,684.1279
proline,3.42,cal,684.1279
proline,3.42,eng,684.1279
proline,3.42,pil,684.1279
proline,3.42,sak,684.1279
proline,3.42,bel,680.773
proline,3.42,cal,680.773
proline,3.42,eng,680.773
proline,3.42,pil,680.773
proline,3.42,sak,680.773
proline,3.5,bel,790.6668
proline,3.5,cal,790.6668
proline,3.5,eng,790.6668
proline,3.5,pil,790.6668
proline,3.5,sak,790.6668
proline,3.5,bel,0
proline,3.5,cal,0
proline,3.5,eng,0
proline,3.5,pil,0
proline,3.5,sak,0
proline,3.5,bel,727.2059
proline,3.5,cal,727.2059
proline,3.5,eng,727.2059
proline,3.5,pil,727.2059
proline,3.5,sak,727.2059
proline,4.93,bel,471.2808
proline,4.93,cal,471.2808
proline,4.93,eng,471.2808
proline,4.93,pil,471.2808
proline,4.93,sak,471.2808
proline,4.93,bel,472.1391
proline,4.93,cal,472.1391
proline,4.93,eng,472.1391
proline,4.93,pil,472.1391
proline,4.93,sak,472.1391
proline,4.93,bel,474.4816
proline,4.93,cal,474.4816
proline,4.93,eng,474.4816
proline,4.93,pil,474.4816
proline,4.93,sak,474.4816
proline,27,bel,653.2242
proline,27,cal,772.0822
proline,27,eng,911.3272
proline,27,pil,385.9869
proline,27,sak,550.7692
proline,27,bel,629.7188
proline,27,cal,0
proline,27,eng,716.4275
proline,27,pil,400.346
proline,27,sak,512.2434
proline,27,bel,641.531
proline,27,cal,684.0601
proline,27,eng,617.2394
proline,27,pil,395.3467
proline,27,sak,489.1332
proline,35,bel,490.0312
proline,35,cal,808.0052
proline,35,eng,0
proline,35,pil,541.3158
proline,35,sak,700.3817
proline,35,bel,490.6671
proline,35,cal,766.7689
proline,35,eng,469.174
proline,35,pil,539.3215
proline,35,sak,685.833
proline,35,bel,469.4185
proline,35,cal,722.1847
proline,35,eng,468.3545
proline,35,pil,535.8079
proline,35,sak,689.1114
proline,46,bel,930.8309
proline,46,cal,1306.0063
proline,46,eng,374.0512
proline,46,pil,673.9686
proline,46,sak,519.5179
proline,46,bel,780.4208
proline,46,cal,1062.241
proline,46,eng,370.7903
proline,46,pil,674.8381
proline,46,sak,543.9567
proline,46,bel,754.1815
proline,46,cal,913.9218
proline,46,eng,378.1621
proline,46,pil,686.2748
proline,46,sak,519.1536
proline,58,bel,494.9602
proline,58,cal,608.7054
proline,58,eng,495.6059
proline,58,pil,592.3248
proline,58,sak,594.5872
proline,58,bel,489.8399
proline,58,cal,563.3437
proline,58,eng,483.8091
proline,58,pil,548.6134
proline,58,sak,585.8844
proline,58,bel,480.1581
proline,58,cal,588.5415
proline,58,eng,461.4317
proline,58,pil,532.5549
proline,58,sak,565.9385
proline,70,bel,525.4691
proline,70,cal,0
proline,70,eng,902.3752
proline,70,pil,605.1442
proline,70,sak,3563.2869
proline,70,bel,509.2926
proline,70,cal,0
proline,70,eng,852.0491
proline,70,pil,567.7077
proline,70,sak,2750.7977
proline,70,bel,462.8033
proline,70,cal,0
proline,70,eng,850.2917
proline,70,pil,569.936
proline,70,sak,1838.2527
proline,94,bel,729.9828
proline,94,cal,632.1782
proline,94,eng,569.0158
proline,94,pil,795.642
proline,94,sak,419.5485
proline,94,bel,729.5479
proline,94,cal,633.7369
proline,94,eng,557.3499
proline,94,pil,779.604
proline,94,sak,468.7415
proline,94,bel,626.6179
proline,94,cal,599.4558
proline,94,eng,574.0904
proline,94,pil,744.5538
proline,94,sak,493.4941
proline,118,bel,450.9916
proline,118,cal,594.3603
proline,118,eng,734.6777
proline,118,pil,484.6353
proline,118,sak,882.2059
proline,118,bel,477.046
proline,118,cal,556.2991
proline,118,eng,607.549
proline,118,pil,436.3784
proline,118,sak,850.9599
proline,118,bel,483.1266
proline,118,cal,594.5893
proline,118,eng,833.1589
proline,118,pil,450.5149
proline,118,sak,845.1289
proline,142,bel,698.6888
proline,142,cal,620.375
proline,142,eng,872.7858
proline,142,pil,539.1282
proline,142,sak,812.4915
proline,142,bel,699.9989
proline,142,cal,660.3646
proline,142,eng,846.7753
proline,142,pil,549.0447
proline,142,sak,810.4485
proline,142,bel,660.2236
proline,142,cal,626.7895
proline,142,eng,862.2412
proline,142,pil,546.995
proline,142,sak,794.0395
proline,166,bel,0
proline,166,cal,401.4752
proline,166,eng,653.9126
proline,166,pil,0
proline,166,sak,1217.9568
proline,166,bel,0
proline,166,cal,450.9717
proline,166,eng,659.1711
proline,166,pil,0
proline,166,sak,992.2489
proline,166,bel,0
proline,166,cal,469.6854
proline,166,eng,648.8785
proline,166,pil,0
proline,166,sak,903.4255
proline,190,bel,880.102
proline,190,cal,264.4385
proline,190,eng,1106.021
proline,190,pil,989.9402
proline,190,sak,808.6431
proline,190,bel,835.7004
proline,190,cal,293.3881
proline,190,eng,1055.73
proline,190,pil,0
proline,190,sak,794.2704
proline,190,bel,860.2043
proline,190,cal,310.9334
proline,190,eng,1081.706
proline,190,pil,1037.194
proline,190,sak,789.3711
proline,214,bel,981.9134
proline,214,cal,2324.6996
proline,214,eng,1245.9688
proline,214,pil,1171.7287
proline,214,sak,4799.8378
proline,214,bel,800.9309
proline,214,cal,1763.0341
proline,214,eng,1080.6612
proline,214,pil,1006.9679
proline,214,sak,0
proline,214,bel,700.2311
proline,214,cal,0
proline,214,eng,1078.7045
proline,214,pil,976.2437
proline,214,sak,1466.2973
proline,238,bel,643.6905
proline,238,cal,1611.474
proline,238,eng,694.0312
proline,238,pil,668.9675
proline,238,sak,268.4597
proline,238,bel,567.3556
proline,238,cal,1556.098
proline,238,eng,650.407
proline,238,pil,636.4948
proline,238,sak,278.0034
proline,238,bel,581.8808
proline,238,cal,0
proline,238,eng,622.8202
proline,238,pil,592.543
proline,238,sak,288.0618
proline,262,bel,642.4978
proline,262,cal,0
proline,262,eng,440.9014
proline,262,pil,563.5784
proline,262,sak,633.928
proline,262,bel,616.7805
proline,262,cal,0
proline,262,eng,431.0994
proline,262,pil,579.3461
proline,262,sak,628.1742
proline,262,bel,568.6166
proline,262,cal,0
proline,262,eng,429.9911
proline,262,pil,579.7783
proline,262,sak,590.9257
proline,362,bel,662.1885
proline,362,cal,800.9111
proline,362,eng,604.8279
proline,362,pil,578.3543
proline,362,sak,550.8661
proline,362,bel,679.0027
proline,362,cal,763.5554
proline,362,eng,591.1755
proline,362,pil,566.5671
proline,362,sak,558.1443
proline,362,bel,671.1357
proline,362,cal,698.5576
proline,362,eng,580.8226
proline,362,pil,499.4661
proline,362,sak,560.0936
proline,407,bel,682.5834
proline,407,cal,458.3785
proline,407,eng,1490.3692
proline,407,pil,426.6239
proline,407,sak,0
proline,407,bel,706.9079
proline,407,cal,466.8156
proline,407,eng,1222.3259
proline,407,pil,420.6118
proline,407,sak,0
proline,407,bel,738.7853
proline,407,cal,440.1966
proline,407,eng,1072.159
proline,407,pil,420.9732
proline,407,sak,0
proline,698,bel,1033.8556
proline,698,cal,0
proline,698,eng,759.8068
proline,698,pil,0
proline,698,sak,1121.9519
proline,698,bel,955.3559
proline,698,cal,0
proline,698,eng,803.0996
proline,698,pil,699.2289
proline,698,sak,943.0366
proline,698,bel,954.4928
proline,698,cal,0
proline,698,eng,766.8912
proline,698,pil,556.8345
proline,698,sak,819.4175
tyrosine,0,bel,352.9739
tyrosine,0,cal,352.9739
tyrosine,0,eng,352.9739
tyrosine,0,pil,352.9739
tyrosine,0,sak,352.9739
tyrosine,0,bel,320.5711
tyrosine,0,cal,320.5711
tyrosine,0,eng,320.5711
tyrosine,0,pil,320.5711
tyrosine,0,sak,320.5711
tyrosine,0,bel,296.1775
tyrosine,0,cal,296.1775
tyrosine,0,eng,296.1775
tyrosine,0,pil,296.1775
tyrosine,0,sak,296.1775
tyrosine,0.5,bel,477.6028
tyrosine,0.5,cal,477.6028
tyrosine,0.5,eng,477.6028
tyrosine,0.5,pil,477.6028
tyrosine,0.5,sak,477.6028
tyrosine,0.5,bel,500.8799
tyrosine,0.5,cal,500.8799
tyrosine,0.5,eng,500.8799
tyrosine,0.5,pil,500.8799
tyrosine,0.5,sak,500.8799
tyrosine,0.5,bel,486.5842
tyrosine,0.5,cal,486.5842
tyrosine,0.5,eng,486.5842
tyrosine,0.5,pil,486.5842
tyrosine,0.5,sak,486.5842
tyrosine,0.75,bel,2408.923
tyrosine,0.75,cal,2408.923
tyrosine,0.75,eng,2408.923
tyrosine,0.75,pil,2408.923
tyrosine,0.75,sak,2408.923
tyrosine,0.75,bel,2062.745
tyrosine,0.75,cal,2062.745
tyrosine,0.75,eng,2062.745
tyrosine,0.75,pil,2062.745
tyrosine,0.75,sak,2062.745
tyrosine,0.75,bel,1876.68
tyrosine,0.75,cal,1876.68
tyrosine,0.75,eng,1876.68
tyrosine,0.75,pil,1876.68
tyrosine,0.75,sak,1876.68
tyrosine,1,bel,732.7377
tyrosine,1,cal,732.7377
tyrosine,1,eng,732.7377
tyrosine,1,pil,732.7377
tyrosine,1,sak,732.7377
tyrosine,1,bel,680.1926
tyrosine,1,cal,680.1926
tyrosine,1,eng,680.1926
tyrosine,1,pil,680.1926
tyrosine,1,sak,680.1926
tyrosine,1,bel,612.5606
tyrosine,1,cal,612.5606
tyrosine,1,eng,612.5606
tyrosine,1,pil,612.5606
tyrosine,1,sak,612.5606
tyrosine,1.25,bel,784.9646
tyrosine,1.25,cal,784.9646
tyrosine,1.25,eng,784.9646
tyrosine,1.25,pil,784.9646
tyrosine,1.25,sak,784.9646
tyrosine,1.25,bel,830.8628
tyrosine,1.25,cal,830.8628
tyrosine,1.25,eng,830.8628
tyrosine,1.25,pil,830.8628
tyrosine,1.25,sak,830.8628
tyrosine,1.25,bel,753.253
tyrosine,1.25,cal,753.253
tyrosine,1.25,eng,753.253
tyrosine,1.25,pil,753.253
tyrosine,1.25,sak,753.253
tyrosine,1.87,bel,279.9627
tyrosine,1.87,cal,279.9627
tyrosine,1.87,eng,279.9627
tyrosine,1.87,pil,279.9627
tyrosine,1.87,sak,279.9627
tyrosine,1.87,bel,290.585
tyrosine,1.87,cal,290.585
tyrosine,1.87,eng,290.585
tyrosine,1.87,pil,290.585
tyrosine,1.87,sak,290.585
tyrosine,1.87,bel,303.703
tyrosine,1.87,cal,303.703
tyrosine,1.87,eng,303.703
tyrosine,1.87,pil,303.703
tyrosine,1.87,sak,303.703
tyrosine,2.58,bel,161.3747
tyrosine,2.58,cal,161.3747
tyrosine,2.58,eng,161.3747
tyrosine,2.58,pil,161.3747
tyrosine,2.58,sak,161.3747
tyrosine,2.58,bel,163.7079
tyrosine,2.58,cal,163.7079
tyrosine,2.58,eng,163.7079
tyrosine,2.58,pil,163.7079
tyrosine,2.58,sak,163.7079
tyrosine,2.58,bel,169.2568
tyrosine,2.58,cal,169.2568
tyrosine,2.58,eng,169.2568
tyrosine,2.58,pil,169.2568
tyrosine,2.58,sak,169.2568
tyrosine,2.67,bel,280.5146
tyrosine,2.67,cal,280.5146
tyrosine,2.67,eng,280.5146
tyrosine,2.67,pil,280.5146
tyrosine,2.67,sak,280.5146
tyrosine,2.67,bel,258.0501
tyrosine,2.67,cal,258.0501
tyrosine,2.67,eng,258.0501
tyrosine,2.67,pil,258.0501
tyrosine,2.67,sak,258.0501
tyrosine,2.67,bel,239.237
tyrosine,2.67,cal,239.237
tyrosine,2.67,eng,239.237
tyrosine,2.67,pil,239.237
tyrosine,2.67,sak,239.237
tyrosine,3,bel,0
tyrosine,3,cal,0
tyrosine,3,eng,0
tyrosine,3,pil,0
tyrosine,3,sak,0
tyrosine,3,bel,0
tyrosine,3,cal,0
tyrosine,3,eng,0
tyrosine,3,pil,0
tyrosine,3,sak,0
tyrosine,3,bel,0
tyrosine,3,cal,0
tyrosine,3,eng,0
tyrosine,3,pil,0
tyrosine,3,sak,0
tyrosine,3.42,bel,812.3688
tyrosine,3.42,cal,812.3688
tyrosine,3.42,eng,812.3688
tyrosine,3.42,pil,812.3688
tyrosine,3.42,sak,812.3688
tyrosine,3.42,bel,728.6233
tyrosine,3.42,cal,728.6233
tyrosine,3.42,eng,728.6233
tyrosine,3.42,pil,728.6233
tyrosine,3.42,sak,728.6233
tyrosine,3.42,bel,664.5903
tyrosine,3.42,cal,664.5903
tyrosine,3.42,eng,664.5903
tyrosine,3.42,pil,664.5903
tyrosine,3.42,sak,664.5903
tyrosine,3.5,bel,817.905
tyrosine,3.5,cal,817.905
tyrosine,3.5,eng,817.905
tyrosine,3.5,pil,817.905
tyrosine,3.5,sak,817.905
tyrosine,3.5,bel,0
tyrosine,3.5,cal,0
tyrosine,3.5,eng,0
tyrosine,3.5,pil,0
tyrosine,3.5,sak,0
tyrosine,3.5,bel,718.312
tyrosine,3.5,cal,718.312
tyrosine,3.5,eng,718.312
tyrosine,3.5,pil,718.312
tyrosine,3.5,sak,718.312
tyrosine,4.93,bel,235.7514
tyrosine,4.93,cal,235.7514
tyrosine,4.93,eng,235.7514
tyrosine,4.93,pil,235.7514
tyrosine,4.93,sak,235.7514
tyrosine,4.93,bel,229.6454
tyrosine,4.93,cal,229.6454
tyrosine,4.93,eng,229.6454
tyrosine,4.93,pil,229.6454
tyrosine,4.93,sak,229.6454
tyrosine,4.93,bel,222.5174
tyrosine,4.93,cal,222.5174
tyrosine,4.93,eng,222.5174
tyrosine,4.93,pil,222.5174
tyrosine,4.93,sak,222.5174
tyrosine,27,bel,521.2205
tyrosine,27,cal,1016.1499
tyrosine,27,eng,459.9444
tyrosine,27,pil,283.1337
tyrosine,27,sak,831.2151
tyrosine,27,bel,538.4368
tyrosine,27,cal,0
tyrosine,27,eng,384.564
tyrosine,27,pil,286.8175
tyrosine,27,sak,703.9857
tyrosine,27,bel,534.2577
tyrosine,27,cal,859.1462
tyrosine,27,eng,371.7031
tyrosine,27,pil,279.2301
tyrosine,27,sak,667.0824
tyrosine,35,bel,424.0471
tyrosine,35,cal,183.9008
tyrosine,35,eng,0
tyrosine,35,pil,368.1148
tyrosine,35,sak,939.5016
tyrosine,35,bel,394.7344
tyrosine,35,cal,164.0437
tyrosine,35,eng,562.6269
tyrosine,35,pil,392.1592
tyrosine,35,sak,843.9956
tyrosine,35,bel,394.9041
tyrosine,35,cal,146.0351
tyrosine,35,eng,514.3118
tyrosine,35,pil,362.1888
tyrosine,35,sak,864.4643
tyrosine,46,bel,436.442
tyrosine,46,cal,872.3492
tyrosine,46,eng,316.6033
tyrosine,46,pil,720.5646
tyrosine,46,sak,354.0714
tyrosine,46,bel,360.3249
tyrosine,46,cal,560.8393
tyrosine,46,eng,307.9254
tyrosine,46,pil,745.0745
tyrosine,46,sak,336.5315
tyrosine,46,bel,335.0668
tyrosine,46,cal,431.6269
tyrosine,46,eng,319.9472
tyrosine,46,pil,699.2452
tyrosine,46,sak,302.3434
tyrosine,58,bel,179.0784
tyrosine,58,cal,161.5697
tyrosine,58,eng,444.41
tyrosine,58,pil,1283.332
tyrosine,58,sak,83.3463
tyrosine,58,bel,172.0957
tyrosine,58,cal,147.2756
tyrosine,58,eng,436.9727
tyrosine,58,pil,1001.183
tyrosine,58,sak,88.0622
tyrosine,58,bel,165.009
tyrosine,58,cal,146.2181
tyrosine,58,eng,452.7922
tyrosine,58,pil,978.438
tyrosine,58,sak,92.6762
tyrosine,70,bel,135.3413
tyrosine,70,cal,0
tyrosine,70,eng,779.8456
tyrosine,70,pil,455.0605
tyrosine,70,sak,971.6708
tyrosine,70,bel,131.2753
tyrosine,70,cal,0
tyrosine,70,eng,763.2172
tyrosine,70,pil,474.6395
tyrosine,70,sak,717.6876
tyrosine,70,bel,120.4817
tyrosine,70,cal,0
tyrosine,70,eng,728.388
tyrosine,70,pil,460.646
tyrosine,70,sak,459.5982
tyrosine,94,bel,192.7848
tyrosine,94,cal,108.6716
tyrosine,94,eng,133.2229
tyrosine,94,pil,419.6352
tyrosine,94,sak,67.1115
tyrosine,94,bel,191.2915
tyrosine,94,cal,104.5544
tyrosine,94,eng,133.8793
tyrosine,94,pil,430.7531
tyrosine,94,sak,77.6414
tyrosine,94,bel,159.6689
tyrosine,94,cal,98.2218
tyrosine,94,eng,143.9609
tyrosine,94,pil,389.0048
tyrosine,94,sak,76.2882
tyrosine,118,bel,102.2432
tyrosine,118,cal,97.6895
tyrosine,118,eng,209.1901
tyrosine,118,pil,149.6364
tyrosine,118,sak,216.6477
tyrosine,118,bel,107.0519
tyrosine,118,cal,89.3965
tyrosine,118,eng,177.2632
tyrosine,118,pil,139.5898
tyrosine,118,sak,195.3394
tyrosine,118,bel,108.7499
tyrosine,118,cal,91.6827
tyrosine,118,eng,198.0766
tyrosine,118,pil,142.7417
tyrosine,118,sak,198.632
tyrosine,142,bel,93.1659
tyrosine,142,cal,80.308
tyrosine,142,eng,107.6599
tyrosine,142,pil,71.9171
tyrosine,142,sak,137.1459
tyrosine,142,bel,88.8313
tyrosine,142,cal,78.4732
tyrosine,142,eng,121.8805
tyrosine,142,pil,83.4017
tyrosine,142,sak,131.0787
tyrosine,142,bel,80.9847
tyrosine,142,cal,79.1139
tyrosine,142,eng,123.3213
tyrosine,142,pil,77.2234
tyrosine,142,sak,118.9163
tyrosine,166,bel,0
tyrosine,166,cal,61.1759
tyrosine,166,eng,141.7237
tyrosine,166,pil,0
tyrosine,166,sak,262.0374
tyrosine,166,bel,0
tyrosine,166,cal,70.8487
tyrosine,166,eng,143.9993
tyrosine,166,pil,0
tyrosine,166,sak,218.3161
tyrosine,166,bel,0
tyrosine,166,cal,74.7128
tyrosine,166,eng,138.6556
tyrosine,166,pil,0
tyrosine,166,sak,219.2425
