Compound,log2_hrs,bel,cal,eng,pil,sak,,,,,,,,,,,,,,,,,,,,,
tryptophan,0,22.5604,22.5604,22.5604,22.5604,22.5604,,,,,,,,,,,,,,,,,,,,,
tryptophan,0,19.0471,19.0471,19.0471,19.0471,19.0471,,,,,,,,,,,,,,,,,,,,,
tryptophan,0.5,14.9188,14.9188,14.9188,14.9188,14.9188,,,,,,,,,,,,,,,,,,,,,
tryptophan,0.5,15.5196,15.5196,15.5196,15.5196,15.5196,,,,,,,,,,,,,,,,,,,,,
tryptophan,0.5,15.1997,15.1997,15.1997,15.1997,15.1997,,,,,,,,,,,,,,,,,,,,,
tryptophan,0.75,62.7039,62.7039,62.7039,62.7039,62.7039,,,,,,,,,,,,,,,,,,,,,
tryptophan,0.75,49.3374,49.3374,49.3374,49.3374,49.3374,,,,,,,,,,,,,,,,,,,,,
tryptophan,0.75,50.7841,50.7841,50.7841,50.7841,50.7841,,,,,,,,,,,,,,,,,,,,,
tryptophan,1,19.3248,19.3248,19.3248,19.3248,19.3248,,,,,,,,,,,,,,,,,,,,,
tryptophan,1,17.5668,17.5668,17.5668,17.5668,17.5668,,,,,,,,,,,,,,,,,,,,,
tryptophan,1,15.2923,15.2923,15.2923,15.2923,15.2923,,,,,,,,,,,,,,,,,,,,,
tryptophan,1.25,21.8205,21.8205,21.8205,21.8205,21.8205,,,,,,,,,,,,,,,,,,,,,
tryptophan,1.25,23.6362,23.6362,23.6362,23.6362,23.6362,,,,,,,,,,,,,,,,,,,,,
tryptophan,1.25,21.5923,21.5923,21.5923,21.5923,21.5923,,,,,,,,,,,,,,,,,,,,,
tryptophan,1.87,15.5341,15.5341,15.5341,15.5341,15.5341,,,,,,,,,,,,,,,,,,,,,
tryptophan,1.87,14.0591,14.0591,14.0591,14.0591,14.0591,,,,,,,,,,,,,,,,,,,,,
tryptophan,1.87,14.3442,14.3442,14.3442,14.3442,14.3442,,,,,,,,,,,,,,,,,,,,,
tryptophan,2.58,8.8639,8.8639,8.8639,8.8639,8.8639,,,,,,,,,,,,,,,,,,,,,
tryptophan,2.58,8.7667,8.7667,8.7667,8.7667,8.7667,,,,,,,,,,,,,,,,,,,,,
tryptophan,2.58,8.7439,8.7439,8.7439,8.7439,8.7439,,,,,,,,,,,,,,,,,,,,,
tryptophan,2.67,13.0641,13.0641,13.0641,13.0641,13.0641,,,,,,,,,,,,,,,,,,,,,
tryptophan,2.67,13.0217,13.0217,13.0217,13.0217,13.0217,,,,,,,,,,,,,,,,,,,,,
tryptophan,2.67,13.0782,13.0782,13.0782,13.0782,13.0782,,,,,,,,,,,,,,,,,,,,,
tryptophan,3,,,,,,,,,,,,,,,,,,,,,,,,,,
tryptophan,3,,,,,,,,,,,,,,,,,,,,,,,,,,
tryptophan,3,,,,,,,,,,,,,,,,,,,,,,,,,,
tryptophan,3.42,21.2503,21.2503,21.2503,21.2503,21.2503,,,,,,,,,,,,,,,,,,,,,
tryptophan,3.42,19.6347,19.6347,19.6347,19.6347,19.6347,,,,,,,,,,,,,,,,,,,,,
tryptophan,3.42,19.2685,19.2685,19.2685,19.2685,19.2685,,,,,,,,,,,,,,,,,,,,,
tryptophan,3.5,29.4402,29.4402,29.4402,29.4402,29.4402,,,,,,,,,,,,,,,,,,,,,
tryptophan,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,
tryptophan,3.5,20.7943,20.7943,20.7943,20.7943,20.7943,,,,,,,,,,,,,,,,,,,,,
tryptophan,4.93,14.0781,14.0781,14.0781,14.0781,14.0781,,,,,,,,,,,,,,,,,,,,,
tryptophan,4.93,13.9438,13.9438,13.9438,13.9438,13.9438,,,,,,,,,,,,,,,,,,,,,
tryptophan,4.93,14.0002,14.0002,14.0002,14.0002,14.0002,,,,,,,,,,,,,,,,,,,,,
tryptophan,27,17.5623,23.2871,32.2392,11.9572,18.7465,,,,,,,,,,,,,,,,,,,,,
tryptophan,27,16.8259,,23.7451,12.1938,15.9889,,,,,,,,,,,,,,,,,,,,,
tryptophan,27,16.938,23.0458,19.7738,11.9582,14.6294,,,,,,,,,,,,,,,,,,,,,
tryptophan,35,14.3314,11.5763,,13.9737,22.5889,,,,,,,,,,,,,,,,,,,,,
tryptophan,35,13.7148,10.356,13.4309,14.1438,21.9941,,,,,,,,,,,,,,,,,,,,,
tryptophan,35,12.8611,8.9182,13.1499,13.9129,21.2413,,,,,,,,,,,,,,,,,,,,,
tryptophan,46,27.5062,36.2075,11.4668,16.8946,12.5274,,,,,,,,,,,,,,,,,,,,,
tryptophan,46,22.3808,28.4768,10.9693,16.6103,12.8628,,,,,,,,,,,,,,,,,,,,,
tryptophan,46,21.1916,23.4675,10.8163,16.7785,12.1856,,,,,,,,,,,,,,,,,,,,,
tryptophan,58,8.7091,10.6135,13.8727,24.8,11.34,,,,,,,,,,,,,,,,,,,,,
tryptophan,58,8.5999,11.017,13.2448,22.0352,9.4947,,,,,,,,,,,,,,,,,,,,,
tryptophan,58,8.2103,9.859,12.305,20.6123,9.583,,,,,,,,,,,,,,,,,,,,,
tryptophan,70,10.8877,,27.3654,16.7521,98.6292,,,,,,,,,,,,,,,,,,,,,
tryptophan,70,10.6683,,24.8575,15.4093,48.5161,,,,,,,,,,,,,,,,,,,,,
tryptophan,70,9.4022,,24.0173,15.4515,30.7859,,,,,,,,,,,,,,,,,,,,,
tryptophan,94,11.5546,6.8795,12.0632,23.9553,6.4096,,,,,,,,,,,,,,,,,,,,,
tryptophan,94,11.7471,6.5842,11.7032,23.4368,7.0982,,,,,,,,,,,,,,,,,,,,,
tryptophan,94,8.9387,6.1174,11.8037,21.5207,6.8408,,,,,,,,,,,,,,,,,,,,,
tryptophan,118,6.829,6.1121,12.6136,15.3259,13.2713,,,,,,,,,,,,,,,,,,,,,
tryptophan,118,7.5943,5.5349,13.0374,13.8969,12.7124,,,,,,,,,,,,,,,,,,,,,
tryptophan,118,7.6367,5.9775,12.6359,14.0417,11.2209,,,,,,,,,,,,,,,,,,,,,
tryptophan,142,8.265,5.3726,15.0785,12.6076,12.2963,,,,,,,,,,,,,,,,,,,,,
tryptophan,142,8.1337,5.7673,14.2288,12.7592,12.0624,,,,,,,,,,,,,,,,,,,,,
tryptophan,142,7.5017,5.3089,14.6718,12.6528,11.6196,,,,,,,,,,,,,,,,,,,,,
tryptophan,166,,3.7756,8.6137,,,,,,,,,,,,,,,,,,,,,,,
tryptophan,166,,4.9556,8.7493,,,,,,,,,,,,,,,,,,,,,,,
tryptophan,166,,5.3145,8.3682,,,,,,,,,,,,,,,,,,,,,,,
tryptophan,190,12.478,10.208,21.3035,36.0252,13.6828,,,,,,,,,,,,,,,,,,,,,
tryptophan,190,11.0217,11.1289,20.3206,,13.3051,,,,,,,,,,,,,,,,,,,,,
tryptophan,190,9.634,11.2499,17.2559,26.1346,12.024,,,,,,,,,,,,,,,,,,,,,
tryptophan,214,16.3821,48.5498,22.4609,37.2256,128.3471,,,,,,,,,,,,,,,,,,,,,
tryptophan,214,12.3754,34.6067,18.0925,31.2773,,,,,,,,,,,,,,,,,,,,,,
tryptophan,214,10.8303,,15.9157,29.8435,34.145,,,,,,,,,,,,,,,,,,,,,
tryptophan,238,7.2107,20.9024,14.2976,17.042,2.8711,,,,,,,,,,,,,,,,,,,,,
tryptophan,238,6.077,15.885,12.6612,15.7605,2.8226,,,,,,,,,,,,,,,,,,,,,
tryptophan,238,6.2259,,11.6309,14.1247,2.9843,,,,,,,,,,,,,,,,,,,,,
tryptophan,262,10.6002,,7.9515,10.98,9.9981,,,,,,,,,,,,,,,,,,,,,
tryptophan,262,9.6211,,7.8091,11.3803,9.3161,,,,,,,,,,,,,,,,,,,,,
tryptophan,262,8.3372,,7.7179,11.1814,8.4363,,,,,,,,,,,,,,,,,,,,,
tryptophan,362,8.0056,11.4585,9.2664,14.6644,8.2681,,,,,,,,,,,,,,,,,,,,,
tryptophan,362,8.2902,10.2658,8.8528,13.7686,8.4513,,,,,,,,,,,,,,,,,,,,,
tryptophan,362,7.9457,8.7814,8.5142,13.4718,8.3551,,,,,,,,,,,,,,,,,,,,,
tryptophan,407,7.944,5.2499,36.7816,11.3544,,,,,,,,,,,,,,,,,,,,,,
tryptophan,407,8.0994,5.4376,29.5099,10.9722,,,,,,,,,,,,,,,,,,,,,,
tryptophan,407,8.1226,5.1336,24.82,11.1415,,,,,,,,,,,,,,,,,,,,,,
tryptophan,698,17.1099,,10.5487,,20.4337,,,,,,,,,,,,,,,,,,,,,
tryptophan,698,13.2411,,11.4547,9.8631,16.7001,,,,,,,,,,,,,,,,,,,,,
tryptophan,698,12.0105,,10.6901,10.901,14.354,,,,,,,,,,,,,,,,,,,,,
glutamine,0,27049.88,27049.88,27049.88,27049.88,27049.88,,,,,,,,,,,,,,,,,,,,,
glutamine,0,24235.86,24235.86,24235.86,24235.86,24235.86,,,,,,,,,,,,,,,,,,,,,
glutamine,0,20883.59,20883.59,20883.59,20883.59,20883.59,,,,,,,,,,,,,,,,,,,,,
glutamine,0.5,18232.45,18232.45,18232.45,18232.45,18232.45,,,,,,,,,,,,,,,,,,,,,
glutamine,0.5,18859.7,18859.7,18859.7,18859.7,18859.7,,,,,,,,,,,,,,,,,,,,,
glutamine,0.5,18538.68,18538.68,18538.68,18538.68,18538.68,,,,,,,,,,,,,,,,,,,,,
glutamine,0.75,41330.26,41330.26,41330.26,41330.26,41330.26,,,,,,,,,,,,,,,,,,,,,
glutamine,0.75,34045.95,34045.95,34045.95,34045.95,34045.95,,,,,,,,,,,,,,,,,,,,,
glutamine,0.75,34394.81,34394.81,34394.81,34394.81,34394.81,,,,,,,,,,,,,,,,,,,,,
glutamine,1,19612.83,19612.83,19612.83,19612.83,19612.83,,,,,,,,,,,,,,,,,,,,,
glutamine,1,19171.94,19171.94,19171.94,19171.94,19171.94,,,,,,,,,,,,,,,,,,,,,
glutamine,1,17161.94,17161.94,17161.94,17161.94,17161.94,,,,,,,,,,,,,,,,,,,,,
glutamine,1.25,16877.56,16877.56,16877.56,16877.56,16877.56,,,,,,,,,,,,,,,,,,,,,
glutamine,1.25,18205.06,18205.06,18205.06,18205.06,18205.06,,,,,,,,,,,,,,,,,,,,,
glutamine,1.25,17249.54,17249.54,17249.54,17249.54,17249.54,,,,,,,,,,,,,,,,,,,,,
glutamine,1.87,18857.195,18857.195,18857.195,18857.195,18857.195,,,,,,,,,,,,,,,,,,,,,
glutamine,1.87,17421.533,17421.533,17421.533,17421.533,17421.533,,,,,,,,,,,,,,,,,,,,,
glutamine,1.87,18638.907,18638.907,18638.907,18638.907,18638.907,,,,,,,,,,,,,,,,,,,,,
glutamine,2.58,4903.3293,4903.3293,4903.3293,4903.3293,4903.3293,,,,,,,,,,,,,,,,,,,,,
glutamine,2.58,4826.1952,4826.1952,4826.1952,4826.1952,4826.1952,,,,,,,,,,,,,,,,,,,,,
glutamine,2.58,4840.3947,4840.3947,4840.3947,4840.3947,4840.3947,,,,,,,,,,,,,,,,,,,,,
glutamine,2.67,10091.13,10091.13,10091.13,10091.13,10091.13,,,,,,,,,,,,,,,,,,,,,
glutamine,2.67,9825.999,9825.999,9825.999,9825.999,9825.999,,,,,,,,,,,,,,,,,,,,,
glutamine,2.67,9926.83,9926.83,9926.83,9926.83,9926.83,,,,,,,,,,,,,,,,,,,,,
glutamine,3,,,,,,,,,,,,,,,,,,,,,,,,,,
glutamine,3,,,,,,,,,,,,,,,,,,,,,,,,,,
glutamine,3,,,,,,,,,,,,,,,,,,,,,,,,,,
glutamine,3.42,13799.478,13799.478,13799.478,13799.478,13799.478,,,,,,,,,,,,,,,,,,,,,
glutamine,3.42,12658.717,12658.717,12658.717,12658.717,12658.717,,,,,,,,,,,,,,,,,,,,,
glutamine,3.42,12773.312,12773.312,12773.312,12773.312,12773.312,,,,,,,,,,,,,,,,,,,,,
glutamine,3.5,17284.46,17284.46,17284.46,17284.46,17284.46,,,,,,,,,,,,,,,,,,,,,
glutamine,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,
glutamine,3.5,12926.39,12926.39,12926.39,12926.39,12926.39,,,,,,,,,,,,,,,,,,,,,
glutamine,4.93,3596.9364,3596.9364,3596.9364,3596.9364,3596.9364,,,,,,,,,,,,,,,,,,,,,
glutamine,4.93,3651.2573,3651.2573,3651.2573,3651.2573,3651.2573,,,,,,,,,,,,,,,,,,,,,
glutamine,4.93,3654.079,3654.079,3654.079,3654.079,3654.079,,,,,,,,,,,,,,,,,,,,,
glutamine,27,8349.883,9647.3979,6384.8006,2816.746,6740.9964,,,,,,,,,,,,,,,,,,,,,
glutamine,27,8039.2098,,4987.0803,2936.5175,6110.4064,,,,,,,,,,,,,,,,,,,,,
glutamine,27,8272.9215,9368.4809,4402.8693,2861.925,5942.8235,,,,,,,,,,,,,,,,,,,,,
glutamine,35,5906.442,112.144,,5076.402,6913.05,,,,,,,,,,,,,,,,,,,,,
glutamine,35,5829.741,120.5096,6007.092,5050.241,6648.54,,,,,,,,,,,,,,,,,,,,,
glutamine,35,5802.44,90.8788,5774.281,5080.362,6448.946,,,,,,,,,,,,,,,,,,,,,
glutamine,46,5614.9901,11274.52,2569.58,9686.8882,5307.1854,,,,,,,,,,,,,,,,,,,,,
glutamine,46,4813.0101,9489.8441,2599.0469,9818.5043,5494.6568,,,,,,,,,,,,,,,,,,,,,
glutamine,46,4583.4498,8128.8292,2560.7021,9926.6268,5201.157,,,,,,,,,,,,,,,,,,,,,
glutamine,58,5132.161,1833.014,6034.332,8169.243,3693.282,,,,,,,,,,,,,,,,,,,,,
glutamine,58,5072.642,1886.291,5877.85,7778.722,3206.876,,,,,,,,,,,,,,,,,,,,,
glutamine,58,4814.705,1749.45,5627.178,7372.994,3242.186,,,,,,,,,,,,,,,,,,,,,
glutamine,70,2575.593,,9656.3967,8657.4784,38443.922,,,,,,,,,,,,,,,,,,,,,
glutamine,70,2541.7995,,9099.5197,8123.9742,20135.879,,,,,,,,,,,,,,,,,,,,,
glutamine,70,2334.9972,,9164.7494,8142.1795,13107.745,,,,,,,,,,,,,,,,,,,,,
glutamine,94,6193.442,33.1455,2537.344,6359.258,1776.152,,,,,,,,,,,,,,,,,,,,,
glutamine,94,6375.942,41.0939,2470.923,6257.336,1865.41,,,,,,,,,,,,,,,,,,,,,
glutamine,94,5460.993,34.9208,2372.351,5943.957,1826.076,,,,,,,,,,,,,,,,,,,,,
glutamine,118,1645.0277,57.8613,2997.2246,2775.7335,2845.5629,,,,,,,,,,,,,,,,,,,,,
glutamine,118,1728.0566,57.1259,3149.825,2532.7024,2763.8361,,,,,,,,,,,,,,,,,,,,,
glutamine,118,1784.4223,60.7062,1901.5682,2601.8268,2556.478,,,,,,,,,,,,,,,,,,,,,
glutamine,142,3165.633,59.9783,1144.35,3023.479,1044.716,,,,,,,,,,,,,,,,,,,,,
glutamine,142,2948.422,75.9542,1066.602,3022.647,1087.002,,,,,,,,,,,,,,,,,,,,,
glutamine,142,2722.904,68.7432,1094.127,2974.427,995.2239,,,,,,,,,,,,,,,,,,,,,
glutamine,166,,16.033,847.3072,,8835.5889,,,,,,,,,,,,,,,,,,,,,
glutamine,166,,16.4142,904.3162,,7237.495,,,,,,,,,,,,,,,,,,,,,
glutamine,166,,16.2845,892.6355,,6014.268,,,,,,,,,,,,,,,,,,,,,
glutamine,190,6722.954,3256.05,1454.072,7512.071,1193.064,,,,,,,,,,,,,,,,,,,,,
glutamine,190,6112.006,3408.091,1441.786,,1163.339,,,,,,,,,,,,,,,,,,,,,
glutamine,190,5433.739,3585.352,1232.102,5810.388,1107.948,,,,,,,,,,,,,,,,,,,,,
glutamine,214,2463.6594,210.4929,3095.8809,2113.9233,6223.3489,,,,,,,,,,,,,,,,,,,,,
glutamine,214,2036.7829,167.5277,2699.4158,1796.5458,,,,,,,,,,,,,,,,,,,,,,
glutamine,214,1782.955,,2434.5854,1754.8503,1943.8284,,,,,,,,,,,,,,,,,,,,,
glutamine,238,3035.919,290.9209,2507.864,1345.755,658.5016,,,,,,,,,,,,,,,,,,,,,
glutamine,238,2736.377,255.345,2381.75,1306.931,692.22,,,,,,,,,,,,,,,,,,,,,
glutamine,238,2735.248,,2164.01,1195.923,696.4175,,,,,,,,,,,,,,,,,,,,,
glutamine,262,1072.7104,,328.394,971.3417,1677.7053,,,,,,,,,,,,,,,,,,,,,
glutamine,262,1023.2559,,355.4555,998.423,1843.5217,,,,,,,,,,,,,,,,,,,,,
glutamine,262,941.652,,354.4279,1050.153,1636.2318,,,,,,,,,,,,,,,,,,,,,
glutamine,362,1263.368,243.297,1196.749,1193.202,1199.311,,,,,,,,,,,,,,,,,,,,,
glutamine,362,1297.56,277.2966,1196.224,1182.764,1232.291,,,,,,,,,,,,,,,,,,,,,
glutamine,362,1248.624,240.2555,1099.367,1141.145,1226.409,,,,,,,,,,,,,,,,,,,,,
glutamine,407,1956.7843,34.2636,1803.7973,377.7236,,,,,,,,,,,,,,,,,,,,,,
glutamine,407,2003.3146,35.4155,1551.2543,385.9039,,,,,,,,,,,,,,,,,,,,,,
glutamine,407,1945.9702,37.3298,1342.3884,385.2692,,,,,,,,,,,,,,,,,,,,,,
glutamine,698,4473.3718,,1319.6876,,3437.7248,,,,,,,,,,,,,,,,,,,,,
glutamine,698,3828.5115,,1410.8126,966.8862,2978.9001,,,,,,,,,,,,,,,,,,,,,
glutamine,698,3438.9234,,1424.7019,1017.5755,2591.8923,,,,,,,,,,,,,,,,,,,,,
asparagine,0,3166.768,3166.768,3166.768,3166.768,3166.768,,,,,,,,,,,,,,,,,,,,,
asparagine,0,2855.085,2855.085,2855.085,2855.085,2855.085,,,,,,,,,,,,,,,,,,,,,
asparagine,0,2431.81,2431.81,2431.81,2431.81,2431.81,,,,,,,,,,,,,,,,,,,,,
asparagine,0.5,2339.478,2339.478,2339.478,2339.478,2339.478,,,,,,,,,,,,,,,,,,,,,
asparagine,0.5,2439.761,2439.761,2439.761,2439.761,2439.761,,,,,,,,,,,,,,,,,,,,,
asparagine,0.5,2397.239,2397.239,2397.239,2397.239,2397.239,,,,,,,,,,,,,,,,,,,,,
asparagine,0.75,5658.116,5658.116,5658.116,5658.116,5658.116,,,,,,,,,,,,,,,,,,,,,
asparagine,0.75,4590.507,4590.507,4590.507,4590.507,4590.507,,,,,,,,,,,,,,,,,,,,,
asparagine,0.75,4674.007,4674.007,4674.007,4674.007,4674.007,,,,,,,,,,,,,,,,,,,,,
asparagine,1,2735.486,2735.486,2735.486,2735.486,2735.486,,,,,,,,,,,,,,,,,,,,,
asparagine,1,2668.614,2668.614,2668.614,2668.614,2668.614,,,,,,,,,,,,,,,,,,,,,
asparagine,1,2411.621,2411.621,2411.621,2411.621,2411.621,,,,,,,,,,,,,,,,,,,,,
asparagine,1.25,2374.988,2374.988,2374.988,2374.988,2374.988,,,,,,,,,,,,,,,,,,,,,
asparagine,1.25,2562.857,2562.857,2562.857,2562.857,2562.857,,,,,,,,,,,,,,,,,,,,,
asparagine,1.25,2415.751,2415.751,2415.751,2415.751,2415.751,,,,,,,,,,,,,,,,,,,,,
asparagine,1.87,2553.0533,2553.0533,2553.0533,2553.0533,2553.0533,,,,,,,,,,,,,,,,,,,,,
asparagine,1.87,2354.0807,2354.0807,2354.0807,2354.0807,2354.0807,,,,,,,,,,,,,,,,,,,,,
asparagine,1.87,2497.3711,2497.3711,2497.3711,2497.3711,2497.3711,,,,,,,,,,,,,,,,,,,,,
asparagine,2.58,896.3229,896.3229,896.3229,896.3229,896.3229,,,,,,,,,,,,,,,,,,,,,
asparagine,2.58,899.194,899.194,899.194,899.194,899.194,,,,,,,,,,,,,,,,,,,,,
asparagine,2.58,874.9077,874.9077,874.9077,874.9077,874.9077,,,,,,,,,,,,,,,,,,,,,
asparagine,2.67,2023.515,2023.515,2023.515,2023.515,2023.515,,,,,,,,,,,,,,,,,,,,,
asparagine,2.67,1992.427,1992.427,1992.427,1992.427,1992.427,,,,,,,,,,,,,,,,,,,,,
asparagine,2.67,1993.116,1993.116,1993.116,1993.116,1993.116,,,,,,,,,,,,,,,,,,,,,
asparagine,3,,,,,,,,,,,,,,,,,,,,,,,,,,
asparagine,3,,,,,,,,,,,,,,,,,,,,,,,,,,
asparagine,3,,,,,,,,,,,,,,,,,,,,,,,,,,
asparagine,3.42,4167.1921,4167.1921,4167.1921,4167.1921,4167.1921,,,,,,,,,,,,,,,,,,,,,
asparagine,3.42,3901.9481,3901.9481,3901.9481,3901.9481,3901.9481,,,,,,,,,,,,,,,,,,,,,
asparagine,3.42,3860.365,3860.365,3860.365,3860.365,3860.365,,,,,,,,,,,,,,,,,,,,,
asparagine,3.5,5582.763,5582.763,5582.763,5582.763,5582.763,,,,,,,,,,,,,,,,,,,,,
asparagine,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,
asparagine,3.5,4134.048,4134.048,4134.048,4134.048,4134.048,,,,,,,,,,,,,,,,,,,,,
asparagine,4.93,1833.5059,1833.5059,1833.5059,1833.5059,1833.5059,,,,,,,,,,,,,,,,,,,,,
asparagine,4.93,1812.0787,1812.0787,1812.0787,1812.0787,1812.0787,,,,,,,,,,,,,,,,,,,,,
asparagine,4.93,1771.402,1771.402,1771.402,1771.402,1771.402,,,,,,,,,,,,,,,,,,,,,
asparagine,27,4157.5013,4752.9509,3636.7463,1543.72,3601.9809,,,,,,,,,,,,,,,,,,,,,
asparagine,27,4032.1273,,2885.2647,1583.7299,3334.7454,,,,,,,,,,,,,,,,,,,,,
asparagine,27,4069.017,4729.8947,2463.2075,1566.0551,3197.3203,,,,,,,,,,,,,,,,,,,,,
asparagine,35,2773.981,59.8211,,2270.887,3280.531,,,,,,,,,,,,,,,,,,,,,
asparagine,35,2767.046,56.5768,2953.82,2324.825,3251.665,,,,,,,,,,,,,,,,,,,,,
asparagine,35,2670.921,52.894,2907.081,2337.996,3208.592,,,,,,,,,,,,,,,,,,,,,
asparagine,46,2664.9648,6076.9863,1419.7429,3957.5656,2631.6833,,,,,,,,,,,,,,,,,,,,,
asparagine,46,2263.1294,5039.3869,1394.2055,3940.2695,2695.2845,,,,,,,,,,,,,,,,,,,,,
asparagine,46,2125.5646,4247.4126,1399.6546,3901.7251,2579.6011,,,,,,,,,,,,,,,,,,,,,
asparagine,58,2136.971,1012.403,2958.57,4145.938,1439.19,,,,,,,,,,,,,,,,,,,,,
asparagine,58,2063.678,1035.826,2841.945,3807.604,1247.973,,,,,,,,,,,,,,,,,,,,,
asparagine,58,1987.526,957.5782,2719.216,3762.02,1263.704,,,,,,,,,,,,,,,,,,,,,
asparagine,70,1047.2035,,5224.5901,3453.048,14020.327,,,,,,,,,,,,,,,,,,,,,
asparagine,70,1011.2968,,4766.794,3220.4958,7283.8553,,,,,,,,,,,,,,,,,,,,,
asparagine,70,947.8098,,4727.4844,3290.8763,4810.0323,,,,,,,,,,,,,,,,,,,,,
asparagine,94,2261.29,27.6496,1167.086,2431.18,472.8042,,,,,,,,,,,,,,,,,,,,,
asparagine,94,2277.93,31.9952,1130.772,2323.923,509.2808,,,,,,,,,,,,,,,,,,,,,
asparagine,94,1899.367,30.7168,1133.189,2140.061,474.201,,,,,,,,,,,,,,,,,,,,,
asparagine,118,621.7187,32.5997,689.7788,632.3668,665.4373,,,,,,,,,,,,,,,,,,,,,
asparagine,118,645.3291,27.3426,687.2132,595.3227,642.7498,,,,,,,,,,,,,,,,,,,,,
asparagine,118,672.4416,34.2668,643.367,593.6856,581.3423,,,,,,,,,,,,,,,,,,,,,
asparagine,142,961.4949,32.9824,222.9756,263.9179,364.0358,,,,,,,,,,,,,,,,,,,,,
asparagine,142,914.867,31.6336,210.2973,264.452,363.6732,,,,,,,,,,,,,,,,,,,,,
asparagine,142,835.5002,29.4677,215.6269,259.7542,349.8504,,,,,,,,,,,,,,,,,,,,,
asparagine,166,,14.3801,238.6745,,188.3092,,,,,,,,,,,,,,,,,,,,,
asparagine,166,,13.1645,245.1565,,164.9213,,,,,,,,,,,,,,,,,,,,,
asparagine,166,,15.121,235.0968,,144.7663,,,,,,,,,,,,,,,,,,,,,
asparagine,190,1630.948,1622.274,276.7555,144.2085,382.7817,,,,,,,,,,,,,,,,,,,,,
asparagine,190,1475.592,1790.295,262.7273,,378.9737,,,,,,,,,,,,,,,,,,,,,
asparagine,190,1352.317,1923.109,227.4147,145.0813,365.6972,,,,,,,,,,,,,,,,,,,,,
asparagine,214,1031.3137,102.6057,475.9123,28.1372,2628.1939,,,,,,,,,,,,,,,,,,,,,
asparagine,214,835.665,77.6674,395.3587,22.303,,,,,,,,,,,,,,,,,,,,,,
asparagine,214,751.1404,,344.7893,24.7115,745.276,,,,,,,,,,,,,,,,,,,,,
asparagine,238,893.9905,122.9563,335.2305,30.13,187.3349,,,,,,,,,,,,,,,,,,,,,
asparagine,238,806.0836,97.299,302.6417,31.8972,191.668,,,,,,,,,,,,,,,,,,,,,
asparagine,238,811.2321,,281.685,31.5192,197.6774,,,,,,,,,,,,,,,,,,,,,
asparagine,262,675.316,,94.3672,24.5095,468.0389,,,,,,,,,,,,,,,,,,,,,
asparagine,262,630.638,,98.3027,21.1458,458.5793,,,,,,,,,,,,,,,,,,,,,
asparagine,262,580.476,,97.3078,20.6024,421.0327,,,,,,,,,,,,,,,,,,,,,
asparagine,362,640.8661,82.2746,215.3153,23.4305,374.5788,,,,,,,,,,,,,,,,,,,,,
asparagine,362,664.9958,81.2662,216.8459,26.6817,384.0817,,,,,,,,,,,,,,,,,,,,,
asparagine,362,625.5454,73.618,209.98,25.1676,386.19,,,,,,,,,,,,,,,,,,,,,
asparagine,407,1008.3992,22.8504,401.2875,7.4621,,,,,,,,,,,,,,,,,,,,,,
asparagine,407,992.2001,23.9043,334.8178,7.3352,,,,,,,,,,,,,,,,,,,,,,
asparagine,407,1010.7134,21.519,297.1252,7.2965,,,,,,,,,,,,,,,,,,,,,,
asparagine,698,1629.1966,,344.3451,,888.3605,,,,,,,,,,,,,,,,,,,,,
asparagine,698,1394.7746,,350.8362,14.2542,749.4179,,,,,,,,,,,,,,,,,,,,,
asparagine,698,1271.7058,,329.7181,13.6383,656.9821,,,,,,,,,,,,,,,,,,,,,
